0;0.05163977794943222;0.8469553313683865;0.5349160329012106;182
1;0.05163977794943222;0.8730024818597787;0.4062492333722987;182
2;0.03265986323710907;0.8730024818597787;0.33640752653340245;180
3;0.03265986323710907;0.8730024818597787;0.30532650662641103;180
4;0.03265986323710907;0.8730024818597787;0.31443953981678424;180
5;0.03265986323710907;0.7858753081755401;0.3510870025064928;91
6;0.03265986323710907;0.7858753081755401;0.3666724066496009;91
7;0.03265986323710907;0.7858753081755401;0.37119985486411566;91
8;0;0.7858753081755401;0.34972538499453015;95
9;0;0.7858753081755401;0.3321685826707512;95
10;0;0.7858753081755401;0.3558394652371254;95
11;0;0.7858753081755401;0.3444651991176078;95
12;0;0.7858753081755401;0.3445045981308681;95
13;0;0.751176854453508;0.33344802531267326;95
14;0;0.751176854453508;0.32608228199299766;95
15;0;0.751176854453508;0.3376206627417925;95
16;0;0.751176854453508;0.30054607597898775;95
17;0;0.751176854453508;0.29798831423987104;95
18;0;0.751176854453508;0.28247137391142924;95
19;0;0.751176854453508;0.2847639705176271;95
20;0;0.751176854453508;0.2705948514149155;95
21;0;0.751176854453508;0.2628743828429364;95
22;0;0.751176854453508;0.25098563416057845;95
23;0;0.751176854453508;0.24581880792723546;95
24;0;0.751176854453508;0.24482348016690544;95
25;0;0.751176854453508;0.24496575570171056;95
